id,title,title_eng,location,latitude,longitude,culture,collection_date,collector,performersource,source_key,source_page_num,source_song_num,source_date,catalogue_numberencoder,encoding_date,copyright,license_abbr,version,meter,metric_classification,modality,key,ambitus,has_lyrics,has_music,genre,language,language_iso,url,preview_url,path,format,checksum,encoder,catalogue_num
shanx408,Kelian guanggur mei laopuo,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge, Aisu",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx408.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx408.krn,shanx408.krn,kern,c9760d582aa364c0acc9eca9beb2b5f3,Helmut Schaffrath,J0406
shanx409,Chongcha wankai chongcha guo,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge, Aisu",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx409.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx409.krn,shanx409.krn,kern,32b13a6ed9e0882c288f362caa587b49,Helmut Schaffrath,J0407
shanx410,Guanggurhan huijia hao nanhuo,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge, Aisu",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx410.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx410.krn,shanx410.krn,kern,c1493f17692205511a08963df7bc674b,Helmut Schaffrath,J0408
shanx411,Renjia honghuo zan zuonan,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge, Aisu",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx411.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx411.krn,shanx411.krn,kern,b6b016940761882d75750842641d388f,Helmut Schaffrath,J0409
shanx412,Wugen shapeng naliluo,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge, Aisu",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx412.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx412.krn,shanx412.krn,kern,60263472d819327f21e169108e7360eb,Helmut Schaffrath,J0410
shanx413,Yiduidui rengxi wo danguagua,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge, Aisu",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx413.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx413.krn,shanx413.krn,kern,322518d58bcfa2348c533ccdd777a6c4,Helmut Schaffrath,J0411
shanx414,Xiaoguafu shangfeng,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge, Aisu",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx414.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx414.krn,shanx414.krn,kern,b3d1d00a698d7aebb9145ef6fa981bef,Helmut Schaffrath,J0412
shanx415,Xuehui changqu jie xinkuan,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge, Aisu",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx415.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx415.krn,shanx415.krn,kern,35ef1c03a069d5c2a017b00342cac289,Helmut Schaffrath,J0413
shanx416,Zanerren changqu yiduidui,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge, Aisu",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx416.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx416.krn,shanx416.krn,kern,51feba012a1b909ae96b0b59c13fa760,Helmut Schaffrath,J0414
shanx417,Yaowei pengyuo zhengdangniang,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx417.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx417.krn,shanx417.krn,kern,55ff05ca82e21707a41704b2caf744b2,Helmut Schaffrath,J0415
shanx418,Yaowei pengyuo manman lai,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx418.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx418.krn,shanx418.krn,kern,27a51ea1c47d51fef6c7fbfc649d52e5,Helmut Schaffrath,J0416
shanx419,Mantian xingxing yikeming,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx419.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx419.krn,shanx419.krn,kern,896b434d46300f0f35e13dae90a9c938,Helmut Schaffrath,J0417
shanx420,Yueliao meizi yue kexi,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx420.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx420.krn,shanx420.krn,kern,835f646f60655fdde1e60fc4711092fa,Helmut Schaffrath,J0418
shanx421,Yaochuan hong lai yishen hong,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx421.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx421.krn,shanx421.krn,kern,1a29819fed8506bcd77d6fcca70cee0b,Helmut Schaffrath,J0419
shanx422,Maohulu yanyan gaijiao gege zen,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx422.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx422.krn,shanx422.krn,kern,919a5e077c9f6cef6147a26ee857b274,Helmut Schaffrath,J0420
shanx423,Manzuizui baiyaya duigege xiao,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx423.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx423.krn,shanx423.krn,kern,3f78a3cc9b3b353fbd5cd4d9af99fc9c,Helmut Schaffrath,J0421
shanx424,Pengyuo yaowei yixin ren,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx424.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx424.krn,shanx424.krn,kern,1faad73bd611f798200ac351bf188163,Helmut Schaffrath,J0422
shanx425,Buai yinzi buai qian,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx425.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx425.krn,shanx425.krn,kern,35f5b9dfcd6fde57c57c620c15cd3c6c,Helmut Schaffrath,J0423
shanx426,Manman pin qinqin xin haolan,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx426.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx426.krn,shanx426.krn,kern,c16522cab41f912fe348394acabff29d,Helmut Schaffrath,J0424
shanx427,Yuanyuan liaojian nashi shui,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx427.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx427.krn,shanx427.krn,kern,e1bd9883e7e63bc21d3b30e5856a8493,Helmut Schaffrath,J0425
shanx428,Liuxia yiyanyan liaogege,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx428.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx428.krn,shanx428.krn,kern,7ef905977af6a267c030cd6a1191e225,Helmut Schaffrath,J0426
shanx429,Buoli gechuang shobushang hua,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx429.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx429.krn,shanx429.krn,kern,773e72fa72c0e8032d2e6e3e88143b2f,Helmut Schaffrath,J0427
shanx430,Fangyan shang liaogege hao xinjiao,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx430.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx430.krn,shanx430.krn,kern,93b316fc26f33f0038b3025b0d92e660,Helmut Schaffrath,J0428
shanx431,Fangbeihou deng meimei shi kelian,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx431.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx431.krn,shanx431.krn,kern,684134e7011006bf3314f221c39d47f7,Helmut Schaffrath,J0429
shanx432,Buzhidao gege shenhui lai,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx432.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx432.krn,shanx432.krn,kern,8bf377dfd5bef1f128b2ee474fac8a12,Helmut Schaffrath,J0430
shanx433,Tingjian gege chang yisheng,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx433.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx433.krn,shanx433.krn,kern,330f1d065cd3dfb13935b8f43cb110f3,Helmut Schaffrath,J0431
shanx434,Gege laile xinshang le,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx434.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx434.krn,shanx434.krn,kern,35db21d0f75c58e3a3d57b16a2d9c0b1,Helmut Schaffrath,J0432
shanx435,Yixin xiaohuahua shuobuwan,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx435.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx435.krn,shanx435.krn,kern,f1d2b57fc4761bc5ac03cf7f0c6ef9f1,Helmut Schaffrath,J0433
shanx436,Zaihe gege zuo yizheng,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx436.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx436.krn,shanx436.krn,kern,75b7a55a3cbd9737de238a4138c5591a,Helmut Schaffrath,J0434
shanx437,Qianhenxian guazhu zoubu kai,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx437.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx437.krn,shanx437.krn,kern,32d3910419559d38cf5bdf47b9794a4c,Helmut Schaffrath,J0435
shanx438,Santian bujian meimei de mian,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx438.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx438.krn,shanx438.krn,kern,a6f6136753620f5c21cbc2e80d8f9f42,Helmut Schaffrath,J0436
shanx439,Duoyu jitian bujian meimei xiaoyengyeng,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx439.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx439.krn,shanx439.krn,kern,68c2cd579cbce8567877b653668a6ddb,Helmut Schaffrath,J0437
shanx440,Shenhuir jianshang ni xiaolianlian,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx440.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx440.krn,shanx440.krn,kern,8968c7d7a0a79cb83508ee845bac7dd8,Helmut Schaffrath,J0438
shanx441,Buxiang nijia zunzun danxiang ren,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx441.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx441.krn,shanx441.krn,kern,aeeaca43eca72430da5ed264cf5ad890,Helmut Schaffrath,J0439
shanx442,Renzai wai qian xinzai jia,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx442.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx442.krn,shanx442.krn,kern,cc29531c62f17669abc0a838ab34224c,Helmut Schaffrath,J0440
shanx443,Xiangqinqin xiangzai xinyanshang,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx443.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx443.krn,shanx443.krn,kern,a23b2a76ff92d4b4c9a4a292d316f4c9,Helmut Schaffrath,J0441
shanx444,Wuzai nimingxi xincao sui,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx444.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx444.krn,shanx444.krn,kern,b4b58054f8abd30300664e793ab3f43b,Helmut Schaffrath,J0442
shanx445,Tiantian jianmian tiantian xiang,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx445.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx445.krn,shanx445.krn,kern,141f355d36b442faa4463bf068136e9c,Helmut Schaffrath,J0443
shanx446,Xiangqinqin xiangde mile qiao,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx446.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx446.krn,shanx446.krn,kern,4c21578fb3fc84852a33236a0be70419,Helmut Schaffrath,J0444
shanx447,Wangleni renyang wangbuliao hua,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx447.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx447.krn,shanx447.krn,kern,4598a2321efcdb202c9d8f5e011b85c2,Helmut Schaffrath,J0445
shanx448,Xiangni xiangzai xinlitau,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx448.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx448.krn,shanx448.krn,kern,b774bc9f7b98d70138b343c338362485,Helmut Schaffrath,J0446
shanx449,Xiangqinqin xiangde jianbushang mian,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx449.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx449.krn,shanx449.krn,kern,e78c25bff9776e067c00cc498c70aa30,Helmut Schaffrath,J0447
shanx450,Xinbing zhongzai ni shengshang,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx450.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx450.krn,shanx450.krn,kern,43a4cb93b90ca6897fa01203f8716adb,Helmut Schaffrath,J0448
shanx451,Ergenggu xiangdaoni jir jiao,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx451.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx451.krn,shanx451.krn,kern,138821433f3f80ff19fc7c263d0d43fc,Helmut Schaffrath,J0449
shanx452,Xiangqinqin xiangde mei zuofa,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Shange, Shanqu. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx452.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx452.krn,shanx452.krn,kern,9608785f8dac083784ad183b06b136a6,Helmut Schaffrath,J0450
shanx453,Dawo ge,,"Asia, China, Shanxi Taigu",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Haozi. Laodong, Dawo",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx453.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx453.krn,shanx453.krn,kern,0341dfa0a5c4aad313d0da33e76bfb02,Helmut Schaffrath,J0451
shanx454,Daji ge,,"Asia, China, Shanxi Wutai",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Haozi. Laodong, Dawo",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx454.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx454.krn,shanx454.krn,kern,0d5f32aac942b4a89af241a279e90657,Helmut Schaffrath,J0452
shanx455,Cai cha,,"Asia, China, Shanxi Qinyuan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao, Tiange. Laodong, Caicha",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx455.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx455.krn,shanx455.krn,kern,5c4b8a86d9431c33a352135df4b4220c,Helmut Schaffrath,J0453
shanx456,Pao yangyu,,"Asia, China, Shanxi Jiaocheng",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,"Xiaodiao, Tiange. Laodong, Shouhuo",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx456.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx456.krn,shanx456.krn,kern,38e3d7018c6758f564ad22dcced987a0,Helmut Schaffrath,J0454
shanx457,Lihongtai zhonggua,,"Asia, China, Shanxi Lanxian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao, Tiange. Laodong, Zhongzhi",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx457.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx457.krn,shanx457.krn,kern,cc776830d90a425cb83e207662b4c77b,Helmut Schaffrath,J0455
shanx458,Fangyang ge,,"Asia, China, Shanxi Huguan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Laodong, Fangyang",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx458.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx458.krn,shanx458.krn,kern,807187028a5f3a58a26a99f1072291d0,Helmut Schaffrath,J0456
