id,dataset_id,title,title_translation,location,latitude,longitude,auto_geocoded,language,glottolog_id,culture,culture_dplace_id,culture_hraf_id,genres,performers,performer_genders,instrumentation,instrument_use,percussion_use,voice_use,tonality,scale,ambitus,tempo,meter,metric_classification,collectors,collection_date,collection_date_earliest,collection_date_latest,publication_key,publication_type,publication_title,publication_authors,publication_date,publication_page_num,publication_song_num,tune_family_id,catalogue_num,publication_preview_url,encoders,encoding_date,contributors,copyright,license_id,file_path,file_format,version,file_checksum,file_url,file_preview_url,file_has_lyrics,file_has_music,file_has_licence,other_fields,comments,warnings,description,lyrics
p0825,pinck-verklingende-weisen,Soldaten kommen aus dem Krieg,,Lothringen,,,,,,,,,soldier's song,,,,,,,G,heptatonic ionian,9,,6/8 ,,"Soldaten kommen aus dem Krieg (Band 1), S. 153",,,,pinck1926verklingende1,,,,,153,,,,,Damien Sagrillo,,,,,data/p0825.krn,kern,,3386b8a431ab02f7844225c22ab8a1bb,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0825.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0825.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""6/8 ]  ZZ[6"", ""rhy1"": ""X_  X_X_XXX__X_  X__X_X__X_  X___0_"", ""rhy2"": ""X_  X_X_X_X_X_X_  X_X_X_X__"", ""key"": ""P0825  16  G 6/8 ]  ZZ[6"", ""kad"": ""343343"", ""akz"": ""11-7533_5364_226533_112533_5364_226533_"", ""fot"": ""'a__b__c__aw_bv_cv_"", ""for"": ""'a__b__bw_c__d__c__"", ""fok"": ""'^a_Ma_^__^a_Ma_^__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0826,pinck-verklingende-weisen,Der himmlische Ackersmann,,Lothringen,,,,,,,,,religious,,,,,,,E,heptatonic aeolean,7b,,3/4 ,,"Der himmlische Ackersmann (Band 1), S. 155",,,,pinck1926verklingende1,,,,,155,,,,,Damien Sagrillo,,,,,data/p0826.krn,kern,,2b4367cacefaf6dc7ca3557835500c44,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0826.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0826.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""3/4 ]  ZZ[4"", ""rhy1"": ""X_X_  X__X__X__  X__X__X__  X___X_X_  X___   (x2)"", ""rhy2"": ""X__  X___X__  X__X__X__  X__X__X__  X___0_"", ""key"": ""P0826  16  E 3/4 ]  ZZ[4"", ""kad"": ""3b1-7b1"", ""akz"": ""1553b_46b3b1_43b-7b_3b53b1_"", ""fot"": ""'a__b__c__d__"", ""for"": ""'a__b__c__d__"", ""fok"": ""'S__^d_\\__^a_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0827,pinck-verklingende-weisen,Der arme Bauer,,Lothringen,,,,,,,,,lament,,,,,,,G,hexatonic minor,6b,,3/4 ,,"Der arme Bauer (Band 1), S. 157",,,,pinck1926verklingende1,,,,,157,,,,,Damien Sagrillo,,,,,data/p0827.krn,kern,,d19ee58bf26b0649ab65186168c39126,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0827.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0827.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""3/4 ]  ZZ[4"", ""rhy1"": ""XX  X_XXXX  X__"", ""rhy2"": ""XX  X_.XXX  X_0"", ""key"": ""P0827  08  G 3/4 ]  ZZ[4"", ""kad"": ""2251"", ""akz"": ""52_52_45_11_"", ""fot"": ""'a__av_b__c__"", ""for"": ""'a__b__bv_c__"", ""fok"": ""'\\__\\__/__\\__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0828,pinck-verklingende-weisen,Ich verkauf mein Gut,,Lothringen,,,,,,,,,emigration|farewell,,,,,,,F,hexatonic minor,6,,2/4 ,,"Ich verkauf mein Gut (Band 1), S. 159",,,,pinck1926verklingende1,,,,,159,,,,,Damien Sagrillo,,,,,data/p0828.krn,kern,,5cf54a1d2a9752bc3438f60cc165bc56,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0828.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0828.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""2/4 ]  ZZ[4"", ""rhy1"": ""XX  X_X_X_X_  X__X_"", ""rhy2"": ""X_  X__XXXX  X__0_"", ""key"": ""P0828  16  F 2/4 ]  ZZ[4"", ""kad"": ""3-711"", ""akz"": ""13_1-7_-6-5_21_"", ""fot"": ""'a__b__c__d__"", ""for"": ""'a__b__c__a__"", ""fok"": ""'/__\\__Va_-__"", ""n7k"": ""7] N7[0] O1[7] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0829,pinck-verklingende-weisen,Küferlied,,Lothringen,,,,,,,,,religious,,,,,,,D,heptatonic dorian,8,,free,,"K&uuml;ferlied (Band 1), S. 162",,,,pinck1926verklingende1,,,,,162,,,,,Damien Sagrillo,,,,,data/p0829.krn,kern,,a39f5eb0b63ab0817d01824cbfb4a6d9,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0829.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0829.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""FREI]  ZZ[3 interpreted as [0/4, 0/4]"", ""rhy1"": ""XXXXXXXX_"", ""rhy2"": ""XXXXXXXXX"", ""key"": ""P0829  08  D FREI]  ZZ[3"", ""kad"": ""511"", ""akz"": ""5_+1_1_"", ""fot"": ""'a__b__c__"", ""for"": ""'a__b__c__"", ""fok"": ""'^__\\__^__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0830,pinck-verklingende-weisen,Spinnrädellied,,Lothringen,,,,,,,,,social class|love|marriage proposal,,,,,,,A,heptatonic ionian,10b,,3/4 ,,"Spinnr&auml;dellied (Band 1), S. 164",,,,pinck1926verklingende1,,,,,164,,,,,Damien Sagrillo,,,,,data/p0830.krn,kern,,a61570e96ddc7a9f2d7c325745a20d5b,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0830.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0830.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""3/4 ]  ZZ[4"", ""rhy1"": ""X_  X_X_X_  X_X_X_  X_.XX_  X__"", ""rhy2"": ""X_  X_X_X_  X_X_X_  X__X_  X__"", ""key"": ""P0830  08  A 3/4 ]  ZZ[4"", ""kad"": ""2311"", ""akz"": ""-3-332_-5-543_4-71_3241_"", ""fot"": ""'a__b__c__d__"", ""for"": ""'a__b__aw_c__"", ""fok"": ""'Va_Sa_~a_M__"", ""n7k"": ""0] N7[1] O1[3] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0831,pinck-verklingende-weisen,Weberlied,,Lothringen,,,,,,,,,work,,,,,,,D,heptatonic ionian,9b,,2/4 3/4 ,,"Weberlied (Band 1), S. 167",,,,pinck1926verklingende1,,,,,167,,,,,Damien Sagrillo,,,,,data/p0831.krn,kern,,cbf750b639841be27d7c731868e77b1f,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0831.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0831.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""2/4 3/4 ]  ZZ[5"", ""rhy1"": ""X_X_  X__X__X_X_  X__X__X_X_  X__X__X__  X__X_X_X__"", ""rhy2"": ""X__X__X__  X__X__X_X_  X__X_X_X_XX  X__X_X_X__"", ""key"": ""P0831  16  D 2/4 3/4 ]  ZZ[5"", ""kad"": ""521+11"", ""akz"": ""5556_4453_6353_65_51_"", ""fot"": ""'a__b__c__d__e__"", ""for"": ""'a__b__c__cw_d__"", ""fok"": ""'^a_Sd_Sd_/__^d_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0832,pinck-verklingende-weisen,Müllerlied,,Lothringen,,,,,,,,,work,,,,,,,G,heptatonic ionian,8,,3/8 ,,"M&uuml;llerlied (Band 1), S. 169",,,,pinck1926verklingende1,,,,,169,,,,,Damien Sagrillo,,,,,data/p0832.krn,kern,,0b164153f124e91530afeff3620b37b1,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0832.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0832.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""3/8 ]  ZZ[7"", ""rhy1"": ""X_  X_X_X_  X_X_X_  X_X_X_  X_0_"", ""rhy2"": ""X_  X_X_XX  X_X_X_  X_X_X_  X_0_"", ""key"": ""P0832  16  G 3/8 ]  ZZ[7"", ""kad"": ""-512-51-51"", ""akz"": ""121-5_-6-621_1252_5412-5_-6-621_5412-5_-6-621_"", ""fot"": ""'a__b__c__d__bw_d__bw_"", ""for"": ""'a__b__c__d__e__d__ev_"", ""fok"": ""'^__/__^a_Sd_/__Sd_/__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0833,pinck-verklingende-weisen,Ob ich gleich ein Schäfer bin,,Lothringen,,,,,,,,,work,,,,,,,F,heptatonic ionian,9,,2/4 ,,"Ob ich gleich ein Sch&auml;fer bin (Band 1), S. 171",,,,pinck1926verklingende1,,,,,171,,,,,Damien Sagrillo,,,,,data/p0833.krn,kern,,a7741d50a18418284f5d0918e57bc5cd,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0833.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0833.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""2/4 ]  ZZ[8"", ""rhy1"": ""X__X__  X_.XX_XX  X_.XX_X_  X__0__"", ""rhy2"": ""X__X__  X_X_X_X_  X__X__  X__0__"", ""key"": ""P0833  16  F 2/4 ]  ZZ[8"", ""kad"": ""21222121"", ""akz"": ""-5122_1531_3353_3353_1122_1531_1122_1531_"", ""fot"": ""'a__b__c__bs\""d__bw_aw_b__"", ""for"": ""'a__b__c__d__e__f__a__g__"", ""fok"": ""'~a_^__Md_Md_/__^__~a_^__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0834,pinck-verklingende-weisen,"Schäfer, sag, wo ist deine Herde",,Lothringen,,,,,,,,,work,,,,,,,F,heptatonic ionian,9,,4/4 ,,"Sch&auml;fer, sag, wo ist deine Herde (Band 1), S. 175",,,,pinck1926verklingende1,,,,,175,,,,,Damien Sagrillo,,,,,data/p0834.krn,kern,,490f8bb5ac414c1425f1de5bed12f572,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0834.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0834.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""4/4 ]  ZZ[5"", ""rhy1"": ""(X_X_X_)  X__.X_X_X_X_.X  X__X__0__"", ""rhy2"": ""(X_X_X_)  X__.X_X_X_X_X_  X__X__0_"", ""key"": ""P0834  16  F 4/4 ]  ZZ[5"", ""kad"": ""23411"", ""akz"": ""113_224_55_421_-6-531_"", ""fot"": ""'a__as'b__c__d__"", ""for"": ""'a__b__c__d__e__"", ""fok"": ""'^a_^a_^a_^d_S__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0835,pinck-verklingende-weisen,Hänseleins Klage,,Lothringen,,,,,,,,,lament,,,,,,,G,heptatonic ionian,8,,2/4 ,,"H&auml;nseleins Klage (Band 1), S. 178",,,,pinck1926verklingende1,,,,,178,,,,,Damien Sagrillo,,,,,data/p0835.krn,kern,,df11addcbd06978cb5e03c7b2a9a830f,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0835.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0835.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""2/4 ]  ZZ[10"", ""rhy1"": ""X_  X__X__  X_X_X_X_  X__X_X_  X__0   (x2)"", ""rhy2"": ""X_  X__X__  X_X_X__  X__X_X_  X__0"", ""key"": ""P0835  16  G 2/4 ]  ZZ[10"", ""kad"": ""11-5-551-5-551"", ""akz"": ""1-621_1-621_1-6_1-6_125_33121_1-6_1-6_125_33121_"", ""fot"": ""'a__av_b__b__c__d__b__b__c__d__"", ""for"": ""'a__b__c__c__d__e__c__c__d__e__"", ""fok"": ""'Ma_Ma_^__^__/__Sd_^__^__/__Sd_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0836,pinck-verklingende-weisen,Der Wilddieb,,Lothringen,,,,,,,,,hunt,,,,,,,G,heptatonic ionian,9,,3/4 ,,"Der Wilddieb (Band 1), S. 181",,,,pinck1926verklingende1,,,,,181,,,,,Damien Sagrillo,,,,,data/p0836.krn,kern,,cc0b9008fe5fa9da953e5b7d1f69173a,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0836.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0836.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""3/4 ]  ZZ[4"", ""rhy1"": ""X_  X_.XXX  X_X_X_  XXX_"", ""rhy2"": ""XX  X_X_X_  X_X_X_  X_.XXX  X_0_"", ""key"": ""P0836  08  G 3/4 ]  ZZ[4"", ""kad"": ""1311"", ""akz"": ""123_3453_5342_3351_"", ""fot"": ""'a__as\""b__c__"", ""for"": ""'a__b__c__d__"", ""fok"": ""'^a_^a_M__M__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0837,pinck-verklingende-weisen,Es war ein Jäger,,Lothringen,,,,,,,,,hunt,,,,,,,G,hexatonic minor,6,,3/8 ,,"Es war ein J&auml;ger (Band 1), S. 183",,,,pinck1926verklingende1,,,,,183,,,,,Damien Sagrillo,,,,,data/p0837.krn,kern,,bd39186e197272d5c433232f8e90d300,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0837.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0837.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""3/8 ]  ZZ[4"", ""rhy1"": ""X_X_X_  X__.  X_X_X_  X__.   (x2)"", ""rhy2"": ""X_X_X_  X__X_  X_X_X_  X__0"", ""key"": ""P0837  16  G 3/8 ]  ZZ[4"", ""kad"": ""-5-5-51"", ""akz"": ""-53-7-5_22-7-5_1-61-6-5_-5321_"", ""fot"": ""'a__b__c__d__"", ""for"": ""'a__b__c__d__"", ""fok"": ""'^__Sd_Sd_^a_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0838,pinck-verklingende-weisen,Der Nachtjäger,,Lothringen,,,,,,,,,hunt,,,,,,,F,heptatonic ionian,8,,4/4 ,,"Der Nachtj&auml;ger (Band 1), S. 186",,,,pinck1926verklingende1,,,,,186,,,,,Damien Sagrillo,,,,,data/p0838.krn,kern,,1454af08d3046ae13056999c96a4d12e,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0838.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0838.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""4/4 ]  ZZ[4"", ""rhy1"": ""X_  X_X_X_X_  X_XXX_"", ""rhy2"": ""X_  X_.XX_X_  X_X_X_"", ""key"": ""P0838  08  F 4/4 ]  ZZ[4"", ""kad"": ""2-521"", ""akz"": ""-5132_22-7-5_3342_541_"", ""fot"": ""'a__b__c__d__"", ""for"": ""'a__b__c__d__"", ""fok"": ""'/__\\__^a_^d_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0839,pinck-verklingende-weisen,Die Brombeeren,,Lothringen,,,,,,,,,hunt|lovemaking,,,,,,,G,heptatonic ionian,8,,4/4 ,,"Die Brombeeren (Band 1), S. 189, (Es wollt ein M&auml;dchen fr&uuml;haufstehn)",,,,pinck1926verklingende1,,,,,189,,,,,Damien Sagrillo,,,,,data/p0839.krn,kern,,0557e71524ef03745b305be836c8a754,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0839.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0839.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""4/4 ]  ZZ[6"", ""rhy1"": ""X__  X__X__X_X_X_X_  X__X__X__   (x2)"", ""rhy2"": ""X__  X__X_X_X__X__  X___0_"", ""key"": ""P0839  16  G 4/4 ]  ZZ[6"", ""kad"": ""-512151"", ""akz"": ""11-6-5_-6-71_3342_2231_3215_331_"", ""fot"": ""'a__b__c__cs'd__as'"", ""for"": ""'a__b__c__d__e__ew_"", ""fok"": ""'^__/__^a_^d_~a_\\__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0840,pinck-verklingende-weisen,Minchen wollt spaziern gehn,,Lothringen,,,,,,,,,infidelity|love|lovemaking,,,,,,,Bb,heptatonic ionian,9,,6/8 ,,"Minchen wollt spaziern gehn (Band 1), S. 193",,,,pinck1926verklingende1,,,,,193,,,,,Damien Sagrillo,,,,,data/p0840.krn,kern,,e64336dff211ae60942cb98489903166,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0840.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0840.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""6/8 ]  ZZ[6"", ""rhy1"": ""X_XX_X  XXXX_X"", ""rhy2"": ""XXXXXX  X__^0"", ""key"": ""P0840  08 Bb 6/8 ]  ZZ[6"", ""kad"": ""-51-5111"", ""akz"": ""-3-51-6_-2-511_-3-51-6_-2-511_-5312-6-711_-5312-6-711_"", ""fot"": ""'a__b__a__b__c__c__"", ""for"": ""'a__b__a__bv_c__cv_"", ""fok"": ""'^a_/__^a_/__~a_~a_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0841,pinck-verklingende-weisen,Sichlein rauschen,,Lothringen,,,,,,,,,love,,,,,,,E,pentatonic minor,5,,6/8 ,,"Sichlein rauschen (Band 1), S. 195",,,,pinck1926verklingende1,,,,,195,,,,,Damien Sagrillo,,,,,data/p0841.krn,kern,,21ffd8d474ab7d6e575af48c724f9561,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0841.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0841.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""6/8 ]  ZZ[4"", ""rhy1"": ""X  XXXXXX  X_.X_"", ""rhy2"": ""X  X_XXXX  X_.0_"", ""key"": ""P0841  08  E 6/8 ]  ZZ[4"", ""kad"": ""2251"", ""akz"": ""1252_552_43b45_151_"", ""fot"": ""'a__b__c__d__"", ""for"": ""'a__b__b__a__"", ""fok"": ""'^a_^__V__^__"", ""n7k"": ""8] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0842,pinck-verklingende-weisen,Ich ging des Nachts,,Lothringen,,,,,,,,,love|honor|lovemaking,,,,,,,D,"['octatonic minor w/o 6', 'octatonic minor w/o 6b']",10b,,free,,"Ich ging des Nachts (Band 1), S. 197",,,,pinck1926verklingende1,,,,,197,,,,,Damien Sagrillo,,,,,data/p0842.krn,kern,,8646ba3de646e57207795066f5490eba,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0842.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0842.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""FREI]  ZZ[4 interpreted as [0/4, 0/4]"", ""rhy1"": ""X_X_X_X__X__XXX_X_X__"", ""rhy2"": ""X_X_X_X_X__X_.XX__"", ""key"": ""P0842  16  D FREI]  ZZ[4"", ""kad"": ""42-51"", ""akz"": ""1_7b_5_1_"", ""fot"": ""'a__b__c__d__"", ""for"": ""'a__b__c__d__"", ""fok"": ""'^a_\\__Sd_^__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0843,pinck-verklingende-weisen,Ich wollt einmal freien gehn,,Lothringen,,,,,,,,,love|seduction,,,,,,,E,heptatonic aeolean,7b,,2/2 3/2 ,,"Ich wollt einmal freien gehn (Band 1), S. 199",,,,pinck1926verklingende1,,,,,199,,,,,Damien Sagrillo,,,,,data/p0843.krn,kern,,bbf4b6c9f0428c68c43ad077d57352ef,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0843.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0843.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""2/2 3/2 ]  ZZ[5"", ""rhy1"": ""X_  X_X_X_X_  X_X_X_"", ""rhy2"": ""X_  X_X_XXXX  X__0_"", ""key"": ""P0843  08  E 2/2 3/2 ]  ZZ[5"", ""kad"": ""-7b53b-7b1"", ""akz"": ""3b1_3b5_55_41_51_"", ""fot"": ""'a__b__c__d__bw_"", ""for"": ""'a__b__c__d__e__"", ""fok"": ""'^__/__^__^d_^__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0844,pinck-verklingende-weisen,Fenstergang,,Lothringen,,,,,,,,,serenade|love,,,,,,,G,hexatonic minor,8,,3/8 ,,"Fenstergang (Band 1), S. 200",,,,pinck1926verklingende1,,,,,200,,,,,Damien Sagrillo,,,,,data/p0844.krn,kern,,aab635fea4e89b8912b0cd7414356e6c,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0844.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0844.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""3/8 ]  ZZ[8"", ""rhy1"": ""XX  X_XXXX  X__"", ""rhy2"": ""X_  X_X_XX  X__"", ""key"": ""P0844  16  G 3/8 ]  ZZ[8"", ""kad"": ""33311311"", ""akz"": ""13_33_33_23_21_33_23_31_"", ""fot"": ""'a__b__bv_c__d__bw_c__e__"", ""for"": ""'a__b__c__d__e__cv_d__f__"", ""fok"": ""'/__^a_^a_\\__\\__^a_\\__\\__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0845,pinck-verklingende-weisen,Ich kann des Abends nit schlafen gehn,,Lothringen,,,,,,,,,serenade|love,,,,,,,E,heptatonic harmonic minor,6,,2/4 ,,"Ich kann des Abends nit schlafen gehn (Band 1), S. 201",,,,pinck1926verklingende1,,,,,201,,,,,Damien Sagrillo,,,,,data/p0845.krn,kern,,84836a0f5d7692551042e4c9bc085e2a,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0845.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0845.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""2/4 ]  ZZ[4"", ""rhy1"": ""X_  X_.XXXX_  X_.XX_"", ""rhy2"": ""XX  X_XX_XXX  X_.XX_X_  X_.XX_"", ""key"": ""P0845  16  E 2/4 ]  ZZ[4"", ""kad"": ""4141"", ""akz"": ""54_3b21_54_3b21_"", ""fot"": ""'a__b__a__as'"", ""for"": ""'a__b__a__c__"", ""fok"": ""'^a_Sd_^a_$d_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0846,pinck-verklingende-weisen,"Am Abend, eh ich schlafen geh",,Lothringen,,,,,,,,,serenade|love,,,,,,,F,heptatonic minor,8,,3/4 ,,"Am Abend, eh ich schlafen geh (Band 1), S. 205",,,,pinck1926verklingende1,,,,,205,,,,,Damien Sagrillo,,,,,data/p0846.krn,kern,,cf333c33de9ca8eb088fcf93e39fba7a,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0846.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0846.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""3/4 ]  ZZ[4"", ""rhy1"": ""X_X_X_  X__.X_X_X_  X__."", ""rhy2"": ""X_X_X_  X__.XXX_X_  X__0_"", ""key"": ""P0846  16  F 3/4 ]  ZZ[4"", ""kad"": ""1241"", ""akz"": ""3b1_52_54_11_"", ""fot"": ""'a__b__c__d__"", ""for"": ""'a__b__av_a__"", ""fok"": ""'^a_^a_/__\\__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0847,pinck-verklingende-weisen,"Der Tag, der ist so wohl vergang'n",,Lothringen,,,,,,,,,serenade|love|lovemaking,,,,,,,F,heptatonic ionian,8,,3/8 ,,"Der Tag, der ist so wohl vergang'n (Band 1), S. 207",,,,pinck1926verklingende1,,,,,207,,,,,Damien Sagrillo,,,,,data/p0847.krn,kern,,58e7342c7c55af1e5b76a5b4961d6d09,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0847.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0847.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""3/8 ]  ZZ[4"", ""rhy1"": ""X_  X__X_  X__X_  X__X_  X__   (x2)"", ""rhy2"": ""X_  X_X_X_  X__X_  X__X_  X__"", ""key"": ""P0847  16  F 3/8 ]  ZZ[4"", ""kad"": ""1211"", ""akz"": ""1121_2412_2532_53-51_"", ""fot"": ""'a__b__c__d__"", ""for"": ""'a__b__c__d__"", ""fok"": ""'^a_^__^__~__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0848,pinck-verklingende-weisen,Türmerlied,,Lothringen,,,,,,,,,love|lovemaking|honor|night watch|social class,,,,,,,F,hexatonic minor,9,,4/4 ,,"T&uuml;rmerlied (Band 1), S. 209",,,,pinck1926verklingende1,,,,,209,,,,,Damien Sagrillo,,,,,data/p0848.krn,kern,,364d069897a568942fe9bd0aa150ce79,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0848.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0848.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""4/4 ]  ZZ[5"", ""rhy1"": ""X__  X__X_X_X__X__  X_.XX_X_X__"", ""rhy2"": ""X_X_  X__X__X__X__  X__X__X__"", ""key"": ""P0848  16  F 4/4 ]  ZZ[5"", ""kad"": ""13623"", ""akz"": ""1231_5643_5546_3532_345643_"", ""fot"": ""'a__b__c__bs\""as\"""", ""for"": ""'a__b__c__d__e__"", ""fok"": ""'^a_^a_~a_\\__^a_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
